Date,Open,High,Low,Close,Adj Close,Volume
2017-07-18,245.059998,245.720001,244.669998,245.660004,222.444489,42742500
2017-07-19,246.020004,247.000000,246.009995,246.990005,223.648788,51034300
2017-07-20,247.279999,247.419998,246.470001,247.100006,223.748398,47135200
2017-07-21,246.440002,246.910004,246.179993,246.880005,223.549164,82340800
2017-07-24,246.789993,246.979996,246.279999,246.820007,223.494858,46622300
2017-07-25,247.679993,247.800003,247.160004,247.419998,224.038162,54915600
2017-07-26,247.750000,247.789993,247.130005,247.429993,224.047180,47575400
2017-07-27,247.960007,248.000000,245.679993,247.199997,223.838928,70766600
2017-07-28,246.649994,247.059998,246.130005,246.910004,223.576309,50088400
2017-07-31,247.369995,247.479996,246.529999,246.770004,223.449554,65838700
2017-08-01,247.460007,247.500000,246.720001,247.320007,223.947586,55050400
2017-08-02,247.470001,247.600006,246.369995,247.440002,224.056274,47211200
2017-08-03,247.309998,247.339996,246.639999,246.960007,223.621643,40856000
2017-08-04,247.520004,247.789993,246.970001,247.410004,224.029037,60191800
2017-08-07,247.490005,247.869995,247.369995,247.869995,224.445572,31995000
2017-08-08,247.509995,248.910004,246.830002,247.259995,223.893250,61719400
2017-08-09,246.470001,247.309998,246.059998,247.250000,223.884216,62632600
2017-08-10,246.289993,246.440002,243.699997,243.759995,220.723984,120479500
2017-08-11,244.020004,244.800003,243.750000,244.119995,221.050018,74869900
2017-08-14,245.589996,246.789993,245.550003,246.539993,223.241272,73291900
2017-08-15,246.979996,247.000000,246.160004,246.509995,223.214142,55242700
2017-08-16,247.110001,247.570007,246.449997,246.940002,223.603516,56715500
2017-08-17,246.240005,246.600006,243.089996,243.089996,220.117294,128490400
2017-08-18,242.899994,244.190002,242.199997,242.710007,219.773254,136748000
2017-08-21,242.639999,243.199997,241.830002,242.899994,219.945236,65469700
2017-08-22,243.570007,245.619995,243.550003,245.440002,222.245270,63140100
2017-08-23,244.330002,245.050003,244.160004,244.559998,221.448425,50203800
2017-08-24,245.000000,245.179993,243.750000,243.990005,220.932312,50741700
2017-08-25,244.899994,245.610001,244.389999,244.559998,221.448425,64445900
2017-08-28,245.169998,245.199997,244.089996,244.570007,221.457489,40565600
2017-08-29,243.059998,245.149994,242.929993,244.850006,221.710999,51135700
2017-08-30,244.830002,246.320007,244.619995,246.009995,222.761368,62030800
2017-08-31,246.720001,247.770004,246.050003,247.490005,224.101532,103803900
2017-09-01,247.919998,248.330002,247.669998,247.839996,224.418427,62007000
2017-09-05,247.259995,247.520004,244.949997,246.059998,222.806641,91398800
2017-09-06,246.839996,247.279999,246.229996,246.899994,223.567245,57916900
2017-09-07,247.250000,247.270004,246.399994,246.869995,223.540070,58034700
2017-09-08,246.539993,247.110001,246.300003,246.580002,223.277512,63832800
2017-09-11,248.039993,249.300003,248.020004,249.210007,225.658981,71364800
2017-09-12,249.630005,250.089996,249.419998,250.050003,226.419586,56896000
2017-09-13,249.720001,250.210007,249.589996,250.169998,226.528229,59228000
2017-09-14,249.800003,250.320007,249.600006,250.089996,226.455795,95446300
2017-09-15,248.690002,249.289993,248.570007,249.190002,226.760666,95432400
2017-09-18,249.610001,250.119995,249.279999,249.720001,227.242950,46235200
2017-09-19,250.000000,250.070007,249.600006,249.970001,227.470444,47108100
2017-09-20,250.070007,250.190002,248.919998,250.059998,227.552338,59574100
2017-09-21,249.880005,249.979996,249.190002,249.389999,226.942642,48211400
2017-09-22,249.050003,249.630005,249.020004,249.440002,226.988159,51214000
2017-09-25,249.149994,249.550003,248.080002,248.929993,226.524048,57064400
2017-09-26,249.419998,249.699997,248.809998,249.080002,226.660568,54082000
2017-09-27,249.880005,250.490005,248.869995,250.050003,227.543274,81001400
2017-09-28,249.729996,250.440002,249.630005,250.350006,227.816254,44778800
2017-09-29,250.339996,251.320007,250.130005,251.229996,228.617050,85578000
2017-10-02,251.490005,252.320007,251.289993,252.320007,229.608948,59023000
2017-10-03,252.320007,252.889999,252.229996,252.860001,230.100327,66810200
2017-10-04,252.690002,253.440002,252.559998,253.160004,230.373337,55953600
2017-10-05,253.539993,254.679993,253.199997,254.660004,231.738297,63522800
2017-10-06,254.149994,254.699997,253.850006,254.369995,231.474426,80646000
2017-10-09,254.630005,254.699997,253.649994,253.949997,231.092194,35803100
2017-10-10,254.600006,255.050003,253.979996,254.619995,231.701889,43057400
2017-10-11,254.509995,255.020004,254.320007,255.020004,232.065903,47674300
2017-10-12,254.660004,255.059998,254.369995,254.639999,231.720093,47065100
2017-10-13,255.139999,255.270004,254.639999,254.949997,232.002213,54800400
2017-10-16,255.210007,255.509995,254.820007,255.289993,232.311600,38221700
2017-10-17,255.229996,255.520004,254.979996,255.470001,232.475418,31561000
2017-10-18,255.899994,255.949997,255.500000,255.720001,232.702911,40888300
2017-10-19,254.830002,255.830002,254.350006,255.789993,232.766602,61903800
2017-10-20,256.700012,257.140015,255.770004,257.109985,233.967804,89176400
2017-10-23,257.480011,257.510010,256.019989,256.109985,233.057785,63915300
2017-10-24,256.600006,256.829987,256.149994,256.559998,233.467255,66935900
2017-10-25,256.179993,256.309998,254.000000,255.289993,232.311600,103715300
2017-10-26,255.990005,256.299988,255.479996,255.619995,232.611908,69798000
2017-10-27,256.470001,257.890015,255.630005,257.709991,234.513794,85562500
2017-10-30,256.470001,257.600006,256.410004,256.750000,233.640244,54285700
2017-10-31,257.179993,257.440002,256.809998,257.149994,234.004181,60304800
2017-11-01,258.040009,258.429993,257.070007,257.489990,234.313583,54202700
2017-11-02,257.410004,257.750000,256.190002,257.589996,234.404572,56449500
2017-11-03,257.769989,258.500000,257.299988,258.450012,235.187210,59589700
2017-11-06,258.299988,259.000000,258.220001,258.850006,235.551163,49652600
2017-11-07,258.970001,259.350006,258.089996,258.670013,235.387390,57502200
2017-11-08,258.470001,259.220001,258.149994,259.109985,235.787750,50469600
2017-11-09,257.730011,258.390015,256.359985,258.170013,234.932373,95085500
2017-11-10,257.730011,258.290009,257.369995,258.089996,234.859604,59984700
2017-11-13,257.309998,258.589996,257.269989,258.329987,235.077957,50228600
2017-11-14,257.410004,257.850006,256.519989,257.730011,234.532028,61315200
2017-11-15,256.619995,257.220001,255.630005,256.440002,233.358093,80811500
2017-11-16,257.519989,259.040009,257.470001,258.619995,235.341843,67777000
2017-11-17,258.220001,258.589996,257.769989,257.859985,234.650253,75756800
2017-11-20,258.140015,258.519989,257.859985,258.299988,235.050659,48075500
2017-11-21,259.179993,260.200012,258.260010,259.989990,236.588562,69176800
2017-11-22,260.000000,260.149994,259.570007,259.760010,236.379257,45033400
2017-11-24,260.320007,260.480011,260.160004,260.359985,236.925232,27856500
2017-11-27,260.410004,260.750000,260.000000,260.230011,236.806946,52274900
2017-11-28,260.760010,262.899994,260.649994,262.869995,239.209351,98971700
2017-11-29,263.019989,263.630005,262.200012,262.709991,239.063690,77512100
2017-11-30,263.760010,266.049988,263.670013,265.010010,241.156708,127894400
2017-12-01,264.760010,265.309998,260.760010,264.459991,240.656281,164390900
2017-12-04,266.309998,266.799988,264.079987,264.140015,240.365036,94040600
2017-12-05,263.190002,265.149994,263.040009,263.190002,239.500519,77994500
2017-12-06,263.299988,263.730011,262.709991,263.239990,239.546021,75898600
2017-12-07,264.070007,264.429993,262.940002,264.070007,240.301331,77218600
2017-12-08,265.160004,265.519989,264.029999,265.510010,241.611755,76563900
2017-12-11,266.309998,266.380005,265.480011,266.309998,242.339706,83077500
2017-12-12,267.209991,267.320007,266.350006,266.779999,242.767410,85195800
2017-12-13,267.059998,267.559998,266.649994,266.750000,242.740128,102905400
2017-12-14,267.089996,267.220001,265.600006,265.660004,241.748169,100666700
2017-12-15,265.450012,267.040009,265.390015,266.510010,243.761368,144610300
2017-12-18,268.100006,268.600006,267.980011,268.200012,245.307144,83653600
2017-12-19,268.480011,268.529999,267.089996,267.170013,244.365051,82382900
2017-12-20,268.269989,268.329987,266.690002,267.029999,244.237015,76751500
2017-12-21,267.739990,268.390015,267.299988,267.579987,244.740067,67032300
2017-12-22,267.600006,267.640015,266.899994,267.510010,244.675995,78720900
2017-12-26,267.049988,267.440002,266.890015,267.190002,244.383301,45244400
2017-12-27,267.380005,267.730011,267.010010,267.320007,244.502197,57751000
2017-12-28,267.890015,267.920013,267.450012,267.869995,245.005264,45116100
2017-12-29,268.529999,268.549988,266.640015,266.859985,244.081497,96007400
2018-01-02,267.839996,268.809998,267.399994,268.769989,245.828430,86655700
2018-01-03,268.959991,270.640015,268.959991,270.470001,247.383331,90070400
2018-01-04,271.200012,272.160004,270.540009,271.609985,248.426010,80636400
2018-01-05,272.510010,273.559998,271.950012,273.420013,250.081543,83524000
2018-01-08,273.309998,274.100006,272.980011,273.920013,250.538864,57319200
2018-01-09,274.399994,275.250000,274.079987,274.540009,251.105911,57254000
2018-01-10,273.679993,274.420013,272.920013,274.119995,250.721817,69574300
2018-01-11,274.750000,276.119995,274.559998,276.119995,252.551025,62361500
2018-01-12,276.420013,278.109985,276.079987,277.920013,254.197479,90816100
2018-01-16,279.350006,280.089996,276.179993,276.970001,253.328461,106555100
2018-01-17,278.029999,280.049988,276.970001,279.609985,255.743149,113258800
2018-01-18,279.480011,279.959991,278.579987,279.140015,255.313278,100728000
2018-01-19,279.799988,280.410004,279.140015,280.410004,256.474854,140920100
2018-01-22,280.170013,282.690002,280.109985,282.690002,258.560272,91322400
2018-01-23,282.739990,283.619995,282.369995,283.290009,259.109100,97084700
2018-01-24,284.019989,284.700012,281.839996,283.179993,259.008423,134816100
2018-01-25,284.160004,284.269989,282.399994,283.299988,259.118164,84587300
2018-01-26,284.250000,286.630005,283.959991,286.579987,262.118225,107743100
2018-01-29,285.929993,286.429993,284.500000,284.679993,260.380402,90118300
2018-01-30,282.600006,284.739990,281.220001,281.760010,257.709564,131796400
2018-01-31,282.730011,283.299988,280.679993,281.899994,257.837677,108364800
2018-02-01,281.070007,283.059998,280.679993,281.579987,257.544922,90102500
2018-02-02,280.079987,280.230011,275.410004,275.450012,251.938263,173174800
2018-02-05,273.450012,275.850006,263.309998,263.929993,241.401596,294681800
2018-02-06,259.940002,269.700012,258.700012,269.130005,246.157730,355026800
2018-02-07,268.500000,272.359985,267.579987,267.670013,244.822357,167376100
2018-02-08,268.010010,268.170013,257.589996,257.630005,235.639374,246449500
2018-02-09,260.799988,263.609985,252.919998,261.500000,239.178955,283565300
2018-02-12,263.829987,267.010010,261.660004,265.339996,242.691208,143736000
2018-02-13,263.970001,266.619995,263.309998,266.000000,243.294861,81223600
2018-02-14,264.309998,270.000000,264.299988,269.589996,246.578445,120735700
2018-02-15,271.570007,273.040009,268.769989,273.029999,249.724823,111200300
2018-02-16,272.320007,275.320007,272.269989,273.109985,249.797943,160420100
2018-02-20,272.029999,273.670013,270.500000,271.399994,248.233917,86369700
2018-02-21,271.899994,274.720001,269.940002,270.049988,246.999191,98883700
2018-02-22,271.100006,273.049988,269.640015,270.399994,247.319305,110511300
2018-02-23,271.790009,274.709991,271.250000,274.709991,251.261337,92766400
2018-02-26,275.929993,278.010010,275.260010,277.899994,254.179077,86491400
2018-02-27,278.109985,278.920013,274.359985,274.429993,251.005356,99099200
2018-02-28,275.679993,276.190002,271.290009,271.649994,248.462631,121907800
2018-03-01,271.410004,273.170013,266.000000,267.700012,244.849792,176855100
2018-03-02,265.799988,269.720001,264.820007,269.079987,246.111908,139083200
2018-03-05,267.730011,272.890015,267.609985,272.190002,248.956497,97307400
2018-03-06,273.299988,273.390015,271.179993,272.880005,249.587646,79213200
2018-03-07,270.420013,273.179993,270.200012,272.779999,249.496170,87063500
2018-03-08,273.549988,274.239990,272.420013,274.100006,250.703461,66901200
2018-03-09,275.700012,278.869995,275.339996,278.869995,255.066315,113625300
2018-03-12,279.200012,279.910004,278.079987,278.519989,254.746216,71924800
2018-03-13,279.839996,280.410004,276.029999,276.720001,253.099808,91968900
2018-03-14,277.809998,278.019989,274.670013,275.299988,251.801056,105895100
2018-03-15,275.880005,276.609985,274.429993,275.000000,251.526672,83433000
2018-03-16,274.500000,275.390015,274.140015,274.200012,251.799393,100343700
2018-03-19,273.350006,274.399994,268.619995,270.489990,248.392426,109208400
2018-03-20,270.940002,271.670013,270.179993,270.950012,248.814880,59757300
2018-03-21,270.899994,273.269989,270.190002,270.429993,248.337357,78709600
2018-03-22,267.910004,268.869995,263.359985,263.670013,242.129608,148785900
2018-03-23,264.170013,264.540009,257.829987,258.049988,236.968719,183534800
2018-03-26,262.130005,265.429993,259.410004,265.109985,243.451996,141956100
2018-03-27,266.170013,266.769989,258.839996,260.600006,239.310486,129941400
2018-03-28,260.750000,262.640015,258.579987,259.829987,238.603302,146452300
2018-03-29,261.119995,265.260010,259.839996,263.149994,241.652130,111601600
2018-04-02,262.549988,263.130005,254.669998,257.470001,236.436127,186286300
2018-04-03,258.869995,261.309998,256.839996,260.769989,239.466537,119956900
2018-04-04,256.750000,264.359985,256.600006,263.559998,242.028595,123715300
2018-04-05,265.549988,266.640015,264.320007,265.640015,243.938721,82652600
2018-04-06,263.420013,265.109985,258.000000,259.720001,238.502411,179521200
2018-04-09,261.369995,264.839996,259.940002,261.000000,239.677765,105442900
2018-04-10,264.269989,266.040009,262.980011,265.149994,243.488739,103529000
2018-04-11,263.470001,265.640015,263.390015,263.760010,242.212280,91140200
2018-04-12,265.260010,267.000000,265.059998,265.929993,244.205002,68890500
2018-04-13,267.410004,267.540009,264.010010,265.149994,243.488739,85079200
2018-04-16,267.000000,268.200012,266.070007,267.329987,245.490646,63405300
2018-04-17,269.329987,270.869995,268.750000,270.190002,248.116989,64682000
2018-04-18,270.690002,271.299988,269.869995,270.390015,248.300629,57303900
2018-04-19,269.649994,269.880005,267.720001,268.890015,246.923248,77655900
2018-04-20,268.809998,269.059998,265.609985,266.609985,244.829437,99953100
2018-04-23,267.260010,267.890015,265.350006,266.570007,244.792725,65558000
2018-04-24,267.730011,267.980011,261.279999,262.980011,241.496048,112885500
2018-04-25,262.910004,264.130005,260.850006,263.630005,242.092926,103840900
2018-04-26,264.790009,267.250000,264.290009,266.309998,244.553986,67731900
2018-04-27,267.000000,267.339996,265.500000,266.559998,244.783539,57053600
2018-04-30,267.260010,267.890015,264.429993,264.510010,242.901047,82182300
2018-05-01,263.869995,265.100006,262.109985,264.980011,243.332596,74203400
2018-05-02,264.760010,265.679993,262.760010,263.200012,241.698074,86368900
2018-05-03,262.260010,263.359985,259.049988,262.619995,241.165451,136311500
2018-05-04,261.519989,266.790009,261.149994,266.019989,244.287628,91222100
2018-05-07,266.890015,268.019989,266.109985,266.920013,245.114090,55304900
2018-05-08,266.500000,267.329987,265.149994,266.920013,245.114090,67499200
2018-05-09,267.679993,269.869995,267.089996,269.500000,247.483337,59666100
2018-05-10,270.339996,272.390015,270.220001,272.019989,249.797455,72063900
2018-05-11,272.160004,273.149994,271.579987,272.850006,250.559753,59871500
2018-05-14,273.339996,274.079987,272.359985,272.980011,250.679047,54790600
2018-05-15,271.589996,271.609985,270.029999,271.100006,248.952621,87036100
2018-05-16,271.140015,272.760010,271.109985,272.239990,249.999557,53942600
2018-05-17,271.940002,273.230011,271.130005,272.010010,249.788315,56536400
2018-05-18,271.619995,272.029999,270.929993,271.329987,249.163834,64368000
2018-05-21,273.010010,273.980011,272.570007,273.369995,251.037155,58025900
2018-05-22,273.959991,274.250000,272.239990,272.609985,250.339264,52966400
2018-05-23,271.170013,273.390015,270.989990,273.359985,251.027985,64694200
2018-05-24,272.910004,273.220001,270.779999,272.799988,250.513794,76043800
2018-05-25,272.149994,272.859985,271.579987,272.149994,249.916885,56374800
2018-05-29,270.309998,271.170013,267.760010,269.019989,247.042603,115908600
2018-05-30,270.500000,273.109985,270.420013,272.609985,250.339264,69678400
2018-05-31,272.149994,272.489990,270.260010,270.940002,248.805756,93519900
2018-06-01,272.410004,273.940002,272.329987,273.600006,251.248383,71258400
2018-06-04,274.529999,275.190002,274.260010,274.899994,252.442245,45385200
2018-06-05,275.049988,275.529999,274.179993,275.100006,252.625900,51135000
2018-06-06,275.790009,277.519989,275.089996,277.399994,254.738007,62732200
2018-06-07,277.950012,278.279999,276.339996,277.369995,254.710419,72969400
2018-06-08,276.850006,278.250000,276.660004,278.190002,255.463440,72139700
2018-06-11,278.440002,279.369995,278.309998,278.559998,255.803177,58892500
2018-06-12,279.029999,279.329987,278.190002,278.920013,256.133820,72329000
2018-06-13,279.190002,279.480011,277.799988,278.029999,255.316452,79070600
2018-06-14,279.010010,279.329987,278.059998,278.730011,255.959381,77097600
2018-06-15,276.600006,277.510010,275.350006,277.130005,255.632843,120041600
2018-06-18,275.489990,276.700012,274.950012,276.559998,255.106995,52917600
2018-06-19,274.000000,275.750000,273.529999,275.500000,254.129227,97531500
2018-06-20,276.269989,276.720001,275.589996,275.970001,254.562820,53785500
2018-06-21,275.959991,275.980011,273.679993,274.239990,252.966919,71061400
2018-06-22,275.660004,275.790009,274.489990,274.739990,253.428192,54898500
2018-06-25,273.440002,273.619995,269.100006,271.000000,249.978256,137854200
2018-06-26,271.640015,272.559998,270.790009,271.600006,250.531723,68547400
2018-06-27,272.260010,273.869995,269.179993,269.350006,248.456314,105110700
2018-06-28,269.290009,271.750000,268.489990,270.890015,249.876892,76650500
2018-06-29,272.119995,273.660004,271.149994,271.279999,250.236542,97592500
2018-07-02,269.510010,272.040009,269.239990,271.859985,250.771545,63554800
2018-07-03,272.869995,272.980011,270.420013,270.899994,249.886032,42187100
2018-07-05,272.170013,273.179993,270.959991,273.109985,251.924576,56925900
2018-07-06,273.140015,275.839996,272.709991,275.420013,254.055405,66493700
2018-07-09,276.549988,277.959991,276.500000,277.899994,256.342987,50550400
2018-07-10,278.410004,279.010010,278.079987,278.899994,257.265564,51966800
2018-07-11,277.149994,278.040009,276.519989,276.859985,255.383713,77054700
2018-07-12,278.279999,279.429993,277.600006,279.369995,257.698975,60124700
2018-07-13,279.170013,279.929993,278.660004,279.589996,257.901917,48216000
2018-07-16,279.640015,279.799988,278.839996,279.339996,257.671356,48201000
2018-07-17,278.470001,280.910004,278.410004,280.470001,258.713715,52315500
