Date,Open,High,Low,Close,Adj Close,Volume
2017-04-06,31.267500,31.695000,31.092501,31.445000,29.365093,1854400
2017-04-07,31.334999,31.674999,31.142500,31.360001,29.285711,1834000
2017-04-10,31.415001,31.775000,31.174999,31.397499,29.320732,2067600
2017-04-11,31.232500,31.332500,30.617500,31.302500,29.232016,2908800
2017-04-12,31.172501,31.252501,30.782499,30.905001,28.860813,2782800
2017-04-13,30.725000,31.052500,30.297501,30.302500,28.298162,4100400
2017-04-17,30.517500,31.072500,30.422501,31.067499,29.012560,2580400
2017-04-18,30.757500,31.037500,30.482500,30.792500,28.755751,3318800
2017-04-19,31.049999,31.207500,30.525000,30.627501,28.601665,2571600
2017-04-20,30.879999,31.555000,30.752501,31.347500,29.274038,2454400
2017-04-21,31.305000,31.327499,30.870001,31.042500,28.989216,2192000
2017-04-24,32.087502,32.162498,31.852501,32.040001,29.920734,2588400
2017-04-25,32.372501,32.782501,32.325001,32.607498,30.450697,2329600
2017-04-26,32.617500,33.025002,32.544998,32.582500,30.427359,2221600
2017-04-27,32.717499,32.779999,32.384998,32.660000,30.499729,2266400
2017-04-28,32.779999,32.779999,32.365002,32.439999,30.294279,2041200
2017-05-01,32.630001,32.860001,32.459999,32.630001,30.471708,1042100
2017-05-02,32.750000,32.779999,32.500000,32.700001,30.537085,1100100
2017-05-03,32.480000,32.660000,32.250000,32.540001,30.387665,2750700
2017-05-04,32.709999,32.720001,32.279999,32.650002,30.490389,1366700
2017-05-05,32.849998,33.040001,32.639999,33.040001,30.854597,1258800
2017-05-08,33.080002,33.130001,32.830002,33.049999,30.863932,1425200
2017-05-09,33.180000,33.250000,32.770000,32.970001,30.789225,1749800
2017-05-10,32.919998,33.110001,32.820000,33.110001,30.919968,699300
2017-05-11,32.910000,32.980000,32.400002,32.930000,30.751862,1253200
2017-05-12,32.779999,32.830002,32.599998,32.759998,30.593113,723000
2017-05-15,32.919998,33.320000,32.910000,33.220001,31.022684,1409300
2017-05-16,33.410000,33.419998,32.990002,33.160000,30.966654,1256900
2017-05-17,32.330002,32.570000,31.379999,31.440001,29.360426,3034600
2017-05-18,31.330000,32.169998,31.260000,31.760000,29.659254,2075500
2017-05-19,32.009998,32.689999,31.980000,32.360001,30.219570,1548900
2017-05-22,32.610001,32.950001,32.590000,32.869999,30.695835,1140900
2017-05-23,33.040001,33.169998,32.880001,33.080002,30.891949,1872200
2017-05-24,33.209999,33.369999,33.060001,33.299999,31.097391,943600
2017-05-25,33.590000,33.939999,33.470001,33.770000,31.536306,1614300
2017-05-26,33.740002,33.840000,33.669998,33.799999,31.564325,885800
2017-05-30,33.630001,33.799999,33.540001,33.700001,31.470940,559000
2017-05-31,33.849998,33.849998,33.320000,33.650002,31.424242,1158800
2017-06-01,33.860001,34.439999,33.740002,34.430000,32.152649,1564700
2017-06-02,34.490002,34.849998,34.330002,34.740002,32.442142,1792800
2017-06-05,34.700001,34.830002,34.619999,34.660000,32.367439,1483000
2017-06-06,34.389999,34.680000,34.330002,34.360001,32.087284,1006500
2017-06-07,34.529999,34.660000,34.200001,34.560001,32.274059,1038200
2017-06-08,34.590000,34.840000,34.349998,34.599998,32.311405,1572500
2017-06-09,34.740002,35.119999,33.820000,34.450001,32.171326,2365200
2017-06-12,34.299999,34.439999,33.990002,34.400002,32.124638,1793200
2017-06-13,34.680000,34.939999,34.509998,34.889999,32.582222,1570000
2017-06-14,35.049999,35.049999,34.369999,34.779999,32.479500,2799100
2017-06-15,34.099998,34.630001,33.980000,34.570000,32.283386,1533600
2017-06-16,34.660000,34.660000,34.160000,34.549999,32.264717,1435300
2017-06-19,34.970001,35.450001,34.930000,35.400002,33.058487,1888500
2017-06-20,35.230000,35.259998,34.709999,34.750000,32.451481,1043400
2017-06-21,34.860001,34.950001,34.480000,34.700001,32.404793,781000
2017-06-22,34.700001,34.930000,34.570000,34.619999,32.330082,501600
2017-06-23,34.680000,34.910000,34.480000,34.779999,32.479500,1366800
2017-06-26,35.090000,35.290001,34.700001,34.790001,32.488838,1472200
2017-06-27,34.660000,34.840000,33.970001,34.009998,31.760433,3221500
2017-06-28,34.450001,34.959999,34.340000,34.849998,32.544868,1764400
2017-06-29,34.939999,34.970001,33.369999,33.959999,31.713745,3030800
2017-06-30,34.340000,34.520000,34.040001,34.130001,31.872496,1723200
2017-07-03,34.599998,34.799999,34.279999,34.279999,32.012573,1307200
2017-07-05,34.480000,34.630001,34.080002,34.509998,32.227356,943700
2017-07-06,34.139999,34.200001,33.500000,33.610001,31.386894,1423300
2017-07-07,33.860001,34.299999,33.779999,34.200001,31.937868,1102600
2017-07-10,34.160000,34.509998,34.070000,34.299999,32.031254,820900
2017-07-11,34.230000,34.389999,33.669998,34.250000,31.984558,1443500
2017-07-12,34.720001,35.099998,34.720001,35.009998,32.694286,1679900
2017-07-13,35.029999,35.240002,34.910000,35.180000,32.853046,993200
2017-07-14,35.180000,35.830002,35.099998,35.619999,33.263939,1940100
2017-07-17,35.630001,35.810001,35.570000,35.619999,33.263939,754000
2017-07-18,35.450001,35.720001,35.270000,35.680000,33.319973,1209900
2017-07-19,35.840000,36.270000,35.840000,36.259998,33.861603,1065800
2017-07-20,36.419998,36.459999,36.029999,36.290001,33.889626,987400
2017-07-21,36.040001,36.220001,35.900002,36.220001,33.824253,1022200
2017-07-24,36.189999,36.250000,35.950001,36.169998,33.777557,846500
2017-07-25,36.560001,36.610001,36.330002,36.439999,34.029694,1273400
2017-07-26,36.599998,36.610001,36.310001,36.439999,34.029694,1375800
2017-07-27,36.669998,36.680000,35.680000,36.340000,33.936310,1551200
2017-07-28,36.070000,36.259998,35.849998,36.189999,33.796238,1001900
2017-07-31,36.400002,36.439999,36.029999,36.130001,33.740208,1037600
2017-08-01,36.450001,36.450001,36.160000,36.349998,33.945652,887400
2017-08-02,36.439999,36.480000,35.950001,36.400002,33.992348,1110300
2017-08-03,36.380001,36.380001,36.070000,36.220001,33.824253,743500
2017-08-04,36.430000,36.540001,36.189999,36.389999,33.983009,991100
2017-08-07,36.410000,36.580002,36.349998,36.549999,34.132420,558400
2017-08-08,36.419998,37.040001,36.110001,36.330002,33.926979,1060500
2017-08-09,35.959999,36.320000,35.770000,36.279999,33.880291,1500700
2017-08-10,35.869999,35.939999,34.740002,34.779999,32.479500,3793900
2017-08-11,34.889999,35.200001,34.750000,34.889999,32.582222,2538200
2017-08-14,35.549999,36.049999,35.529999,35.910000,33.534760,2081100
2017-08-15,36.099998,36.130001,35.770000,35.910000,33.534760,948700
2017-08-16,36.160000,36.369999,35.889999,36.090000,33.702850,1277800
2017-08-17,35.770000,35.939999,34.400002,34.400002,32.124638,3538900
2017-08-18,34.330002,34.849998,34.009998,34.230000,31.965874,2157700
2017-08-21,34.209999,34.430000,33.860001,34.330002,32.059261,1750600
2017-08-22,34.590000,35.450001,34.580002,35.340000,33.002460,1859500
2017-08-23,34.889999,35.200001,34.820000,34.990002,32.675610,1340600
2017-08-24,35.180000,35.250000,34.630001,34.730000,32.432808,3856300
2017-08-25,35.119999,35.410000,34.889999,34.939999,32.628914,1189000
2017-08-28,35.209999,35.230000,34.770000,34.990002,32.675610,913100
2017-08-29,34.320000,35.200001,34.270000,35.060001,32.740986,1381500
2017-08-30,35.070000,35.709999,34.980000,35.599998,33.245258,1707200
2017-08-31,35.900002,36.340000,35.840000,36.200001,33.805584,2357000
2017-09-01,36.400002,36.570000,36.270000,36.389999,33.983009,2154200
2017-09-05,36.099998,36.200001,35.070000,35.599998,33.245258,2677300
2017-09-06,35.910000,36.090000,35.630001,35.919998,33.544090,2617900
2017-09-07,36.090000,36.099998,35.709999,35.930000,33.553436,2012400
2017-09-08,35.740002,35.990002,35.650002,35.759998,33.394680,1071500
2017-09-11,36.389999,36.939999,36.389999,36.880001,34.440601,1122100
2017-09-12,37.080002,37.290001,36.980000,37.270000,34.804806,1108100
2017-09-13,37.110001,37.349998,37.080002,37.340000,34.870171,654000
2017-09-14,37.150002,37.380001,37.060001,37.299999,34.832813,630400
2017-09-15,37.209999,37.459999,37.150002,37.419998,34.944881,721700
2017-09-18,37.610001,37.830002,37.450001,37.639999,35.150330,835100
2017-09-19,37.770000,37.810001,37.590000,37.750000,35.253056,386600
2017-09-20,37.810001,37.860001,37.270000,37.830002,35.327766,933900
2017-09-21,37.730000,37.750000,37.410000,37.509998,35.028927,767900
2017-09-22,37.320000,37.590000,37.310001,37.509998,35.028927,591400
2017-09-25,37.349998,37.549999,36.889999,37.299999,34.832813,1759700
2017-09-26,37.480000,37.610001,37.220001,37.349998,34.879505,1117100
2017-09-27,37.689999,37.959999,37.250000,37.740002,35.243717,1751700
2017-09-28,37.610001,37.919998,37.580002,37.880001,35.374458,931100
2017-09-29,37.849998,38.299999,37.790001,38.230000,35.701298,987400
2017-10-02,38.389999,38.759998,38.349998,38.759998,36.196239,1159800
2017-10-03,38.840000,39.020000,38.730000,39.020000,36.439053,616500
2017-10-04,38.950001,39.279999,38.889999,39.130001,36.541775,1407400
2017-10-05,39.320000,39.840000,39.259998,39.820000,37.186138,1349100
2017-10-06,39.599998,39.730000,39.459999,39.689999,37.064732,1158900
2017-10-09,39.799999,39.849998,39.360001,39.520000,36.905972,961100
2017-10-10,39.790001,40.009998,39.520000,39.799999,37.167454,1020000
2017-10-11,39.750000,40.000000,39.680000,39.990002,37.344894,1247900
2017-10-12,39.810001,40.000000,39.669998,39.799999,37.167454,1105900
2017-10-13,40.020000,40.090000,39.840000,39.930000,37.288857,1724200
2017-10-16,40.060001,40.189999,39.880001,40.080002,37.428940,1329900
2017-10-17,40.060001,40.189999,39.950001,40.160000,37.503643,999900
2017-10-18,40.369999,40.389999,40.180000,40.259998,37.597027,894700
2017-10-19,39.869999,40.320000,39.630001,40.320000,37.653057,1729700
2017-10-20,40.730000,40.910000,40.590000,40.880001,38.176025,1932000
2017-10-23,41.070000,41.070000,40.389999,40.459999,37.783798,1741100
2017-10-24,40.660000,40.770000,40.459999,40.650002,37.961239,1370500
2017-10-25,40.470001,40.520000,39.419998,40.070000,37.419598,3105300
2017-10-26,40.360001,40.520000,40.160000,40.200001,37.541004,1953000
2017-10-27,40.610001,41.240002,40.439999,41.150002,38.428158,1782700
2017-10-30,40.610001,41.099998,40.540001,40.730000,38.035950,1209800
2017-10-31,40.919998,41.020000,40.730000,40.869999,38.166672,1028600
2017-11-01,41.320000,41.500000,40.849998,41.070000,38.353455,1333500
2017-11-02,41.020000,41.150002,40.419998,41.099998,38.381466,1400900
2017-11-03,41.180000,41.500000,40.930000,41.459999,38.717655,1464600
2017-11-06,41.400002,41.730000,41.360001,41.630001,38.876411,1080100
2017-11-07,41.740002,41.900002,41.299999,41.599998,38.848400,1336700
2017-11-08,41.450001,41.830002,41.340000,41.810001,39.044502,942900
2017-11-09,41.139999,41.430000,40.450001,41.340000,38.605595,2350100
2017-11-10,41.110001,41.320000,40.919998,41.259998,38.530888,1739200
2017-11-13,40.880001,41.500000,40.869999,41.369999,38.633610,1050900
2017-11-14,40.930000,41.150002,40.500000,41.099998,38.381466,1422400
2017-11-15,40.549999,40.820000,40.080002,40.459999,37.783798,1777700
2017-11-16,40.970001,41.680000,40.950001,41.459999,38.717655,2046300
2017-11-17,41.279999,41.389999,41.070000,41.130001,38.409485,1323700
2017-11-20,41.220001,41.410000,41.099998,41.279999,38.549564,910200
2017-11-21,41.740002,42.209999,41.689999,42.099998,39.315323,1278100
2017-11-22,42.139999,42.189999,41.910000,42.009998,39.231274,847600
2017-11-24,42.270000,42.330002,42.180000,42.250000,39.455402,607400
2017-11-27,42.270000,42.459999,42.090000,42.209999,39.418049,1201000
2017-11-28,42.459999,43.500000,42.419998,43.470001,40.594715,1407300
2017-11-29,43.580002,43.860001,43.150002,43.389999,40.519997,2649400
2017-11-30,43.919998,45.040001,43.880001,44.480000,41.537899,3116000
2017-12-01,44.430000,44.669998,42.410000,44.250000,41.323120,4092700
2017-12-04,45.189999,45.430000,44.080002,44.090000,41.173698,2755000
2017-12-05,44.189999,44.590000,43.520000,43.599998,40.716103,2137500
2017-12-06,43.400002,43.860001,43.360001,43.590000,40.706768,1445600
2017-12-07,43.540001,44.200001,43.480000,44.009998,41.098991,1269700
2017-12-08,44.500000,44.750000,44.340000,44.730000,41.771362,1424900
2017-12-11,44.759998,45.169998,44.730000,45.139999,42.154240,1095200
2017-12-12,45.299999,45.650002,45.150002,45.389999,42.387722,1530100
2017-12-13,43.919998,44.150002,43.700001,43.740002,42.343174,6500900
2017-12-14,43.930000,43.959999,43.160000,43.209999,41.830109,1298200
2017-12-15,43.759998,44.520000,43.720001,44.270000,42.856251,2130200
2017-12-18,45.049999,45.299999,44.990002,45.139999,43.698463,1631000
2017-12-19,45.169998,45.169998,44.459999,44.520000,43.208351,3155000
2017-12-20,45.000000,45.049999,44.240002,44.419998,43.111294,1792000
2017-12-21,44.720001,45.060001,44.520000,44.650002,43.334515,2038400
2017-12-22,44.650002,44.660000,44.299999,44.599998,43.285992,1343600
2017-12-26,44.410000,44.540001,44.299999,44.439999,43.130703,805800
2017-12-27,44.529999,44.709999,44.360001,44.520000,43.208351,1119500
2017-12-28,44.740002,44.790001,44.549999,44.740002,43.421860,2214100
2017-12-29,45.040001,45.040001,44.119999,44.330002,43.023952,2493300
2018-01-02,44.730000,45.189999,44.500000,45.189999,43.858612,1826300
2018-01-03,45.270000,46.090000,45.250000,45.990002,44.635040,2150800
2018-01-04,46.380001,46.869999,46.320000,46.570000,45.197956,2632000
2018-01-05,47.029999,47.560001,46.740002,47.450001,46.052025,1928900
2018-01-08,47.419998,47.820000,47.250000,47.740002,46.333481,1992500
2018-01-09,48.000000,48.419998,47.830002,48.070000,46.653755,1604800
2018-01-10,47.610001,47.980000,47.209999,47.790001,46.382004,2428300
2018-01-11,48.169998,48.869999,48.060001,48.869999,47.430195,1926400
2018-01-12,49.040001,49.919998,48.950001,49.820000,48.352200,2582100
2018-01-16,50.590000,50.990002,48.849998,49.290001,47.837818,5166500
2018-01-17,49.840000,50.910000,49.400002,50.660000,49.167446,2519300
2018-01-18,50.599998,50.880001,50.130001,50.459999,48.973347,2063900
2018-01-19,50.779999,51.090000,50.419998,51.090000,49.584785,2115700
2018-01-22,50.930000,52.349998,50.930000,52.349998,50.807663,2418800
2018-01-23,52.400002,52.880001,52.200001,52.700001,51.147350,2437700
2018-01-24,53.099998,53.480000,51.889999,52.619999,51.069702,3648000
2018-01-25,53.189999,53.240002,52.220001,52.689999,51.137642,3116800
2018-01-26,53.189999,54.490002,53.040001,54.480000,52.874901,2219800
2018-01-29,54.139999,54.400002,53.299999,53.410000,51.836433,3100200
2018-01-30,52.169998,52.599998,51.410000,51.709999,50.186512,5671000
2018-01-31,52.310001,52.599998,51.139999,51.840000,50.312687,4027500
2018-02-01,51.290001,52.459999,51.160000,51.630001,50.108871,4293000
2018-02-02,50.750000,50.860001,48.220001,48.270000,46.847866,7028200
2018-02-05,47.099998,48.400002,41.820000,42.340000,41.092579,13353200
2018-02-06,40.259998,44.950001,39.750000,44.689999,43.373329,13332300
2018-02-07,44.369999,46.250000,43.910000,43.919998,42.626019,9536600
2018-02-08,44.070000,44.169998,38.970001,39.040001,37.889809,13277100
2018-02-09,40.459999,41.680000,36.820000,40.830002,39.627060,15481900
2018-02-12,41.799999,43.250000,40.880001,42.430000,41.179924,9384500
2018-02-13,41.790001,43.099998,41.520000,42.810001,41.548737,6607500
2018-02-14,42.029999,44.700001,42.000000,44.520000,43.208351,7033200
2018-02-15,45.490002,46.189999,44.099998,46.189999,44.829144,7578600
2018-02-16,45.830002,47.380001,45.820000,46.200001,44.838848,7867600
2018-02-20,45.689999,46.500000,44.910000,45.369999,44.033302,6606200
2018-02-21,45.599998,47.020000,44.619999,44.619999,43.305401,8045400
2018-02-22,45.220001,46.139999,44.470001,44.840000,43.518925,7927800
2018-02-23,45.570000,46.980000,45.270000,46.980000,45.595871,5206600
2018-02-26,47.599998,48.689999,47.299999,48.619999,47.187550,5547900
2018-02-27,48.720001,49.169998,46.779999,46.779999,45.401764,6994400
2018-02-28,47.450001,47.720001,45.209999,45.230000,43.897430,7746500
2018-03-01,45.279999,46.110001,42.520000,43.380001,42.101940,10796400
2018-03-02,42.430000,44.330002,41.939999,44.060001,42.761906,8644000
2018-03-05,43.360001,45.860001,43.290001,45.529999,44.188591,8260300
2018-03-06,46.099998,46.110001,45.040001,45.889999,44.537979,5180900
2018-03-07,44.630001,46.049999,44.529999,45.860001,44.508869,7490100
2018-03-08,46.220001,46.570000,45.650002,46.509998,45.139721,4788600
2018-03-09,47.310001,48.919998,47.110001,48.889999,47.449600,5875100
2018-03-12,49.099998,49.459999,48.500000,48.720001,47.284603,4652600
2018-03-13,49.410000,49.720001,47.400002,47.750000,46.343189,7375300
2018-03-14,48.320000,48.419998,46.689999,47.020000,45.634693,4263700
2018-03-15,47.340000,47.700001,46.570000,46.849998,45.469696,4193700
2018-03-16,47.110001,47.599998,46.959999,46.959999,45.576462,4315400
2018-03-19,46.500000,46.529999,44.099998,45.049999,43.722733,6423900
2018-03-20,45.250000,45.630001,44.900002,45.270000,43.936256,3142600
2018-03-21,45.250000,46.439999,44.889999,45.040001,43.713028,4552800
2018-03-22,43.730000,44.250000,41.490002,41.689999,40.461727,10022300
2018-03-23,41.919998,42.049999,38.860001,38.930000,37.783039,10342200
2018-03-26,40.830002,42.320000,39.580002,42.189999,40.946991,9041700
2018-03-27,42.660000,42.939999,39.150002,39.919998,38.743866,7820200
2018-03-28,40.060001,40.919998,39.020000,39.639999,38.472122,9961400
2018-03-29,40.230000,42.090000,39.820000,41.290001,40.073509,7663100
2018-04-02,40.849998,41.119999,37.119999,38.419998,37.288063,12107000
2018-04-03,39.099998,40.160000,38.110001,39.930000,38.753578,9172500
2018-04-04,38.070000,41.520000,37.990002,41.220001,40.005573,10015100
2018-04-05,42.080002,42.590000,41.490002,42.099998,40.859646,6809900
2018-04-06,41.060001,41.849998,38.500000,39.340000,38.180954,10687400
2018-04-09,40.099998,41.610001,39.639999,39.790001,38.617714,6741700
2018-04-10,41.380001,42.189999,40.790001,41.790001,40.558781,7414000
2018-04-11,40.990002,42.020000,40.939999,41.070000,39.859989,6605700
2018-04-12,41.799999,42.599998,41.700001,42.110001,40.869358,6027000
2018-04-13,42.779999,42.869999,41.160000,41.730000,40.500546,6007900
2018-04-16,42.580002,43.150002,42.139999,42.730000,41.471085,3747100
2018-04-17,43.689999,44.410000,43.380001,44.090000,42.791019,4018900
2018-04-18,44.389999,44.639999,43.939999,44.169998,42.868660,3330000
2018-04-19,43.799999,43.939999,42.889999,43.450001,42.169872,4214600
2018-04-20,43.430000,43.520000,41.849998,42.320000,41.073166,5689900
2018-04-23,42.630001,42.939999,41.720001,42.290001,41.044052,3243300
2018-04-24,42.860001,42.970001,39.779999,40.639999,39.442665,8778800
2018-04-25,40.590000,41.139999,39.610001,40.869999,39.665882,4856000
2018-04-26,41.439999,42.540001,41.200001,42.099998,40.859646,5523000
2018-04-27,42.419998,42.599998,41.720001,42.200001,40.956703,4741100
2018-04-30,42.520000,42.849998,41.209999,41.220001,40.005573,5237100
2018-05-01,40.990002,41.500000,40.130001,41.439999,40.219086,5157500
2018-05-02,41.340000,41.770000,40.389999,40.560001,39.365021,5284600
2018-05-03,40.110001,40.660000,38.700001,40.299999,39.112679,9825200
2018-05-04,39.799999,42.209999,39.639999,41.849998,40.617016,5889100
2018-05-07,42.290001,42.799999,41.910000,42.250000,41.005226,4272200
2018-05-08,42.099998,42.480000,41.459999,42.259998,41.014935,3465300
2018-05-09,42.650002,43.660000,42.349998,43.470001,42.189285,4047700
2018-05-10,43.910000,44.889999,43.840000,44.720001,43.402458,4701900
2018-05-11,44.750000,45.259998,44.480000,44.970001,43.645088,2738500
2018-05-14,45.349998,45.709999,44.869999,45.110001,43.780960,2527400
2018-05-15,44.470001,44.480000,43.740002,44.209999,42.907486,6682400
2018-05-16,44.230000,45.020000,44.230000,44.790001,43.470394,5268900
2018-05-17,44.630001,45.250000,44.209999,44.650002,43.334515,4154800
2018-05-18,44.450001,44.630001,44.099998,44.310001,43.004536,1706400
2018-05-21,45.119999,45.599998,44.930000,45.279999,43.945957,3499200
2018-05-22,45.599998,45.740002,44.730000,44.900002,43.577152,2422200
2018-05-23,44.189999,45.310001,44.099998,45.279999,43.945957,3009600
2018-05-24,45.060001,45.200001,44.000000,45.020000,43.693619,3219500
2018-05-25,44.680000,45.009998,44.369999,44.650002,43.334515,1971600
2018-05-29,43.759998,44.180000,42.490002,43.150002,41.878712,5521900
2018-05-30,43.820000,45.040001,43.759998,44.820000,43.499516,3855100
2018-05-31,44.599998,44.759998,43.650002,43.900002,42.606621,4017000
2018-06-01,44.720001,45.410000,44.650002,45.270000,43.936256,4400200
2018-06-04,45.709999,46.029999,45.580002,45.910000,44.557392,2689200
2018-06-05,45.939999,46.189999,45.520000,46.009998,44.654446,2540000
2018-06-06,46.330002,47.169998,45.970001,47.169998,45.780273,3249400
2018-06-07,47.430000,47.580002,46.580002,47.090000,45.702633,2745700
2018-06-08,46.830002,47.529999,46.730000,47.490002,46.090843,2116100
2018-06-11,47.619999,48.110001,47.560001,47.700001,46.294659,2045600
2018-06-12,47.939999,48.080002,47.500000,47.930000,46.517887,2306600
2018-06-13,48.029999,48.160000,47.310001,47.380001,45.984085,2617100
2018-06-14,47.910000,48.060001,47.419998,47.750000,46.343189,2214800
2018-06-15,47.330002,47.740002,46.639999,47.560001,46.158787,2351900
2018-06-18,46.700001,47.320000,46.419998,47.230000,45.838505,2556700
2018-06-19,45.939999,46.820000,45.689999,46.689999,45.327847,3410900
2018-06-20,47.060001,47.299999,46.740002,46.959999,45.589970,2782900
2018-06-21,46.930000,46.930000,45.759998,46.049999,44.706528,3239100
2018-06-22,46.740002,46.779999,46.150002,46.250000,44.900688,1835900
2018-06-25,45.599998,45.680000,43.430000,44.400002,43.104664,7442900
2018-06-26,44.689999,45.130001,44.259998,44.650002,43.347370,2959600
2018-06-27,44.959999,45.759998,43.470001,43.520000,42.250336,4772500
2018-06-28,43.470001,44.700001,43.110001,44.340000,43.046410,3977500
2018-06-29,44.880001,45.610001,44.400002,44.540001,43.240574,3857900
2018-07-02,43.580002,44.799999,43.450001,44.669998,43.366783,4088400
2018-07-03,45.209999,45.250000,44.000000,44.169998,42.881367,1803400
2018-07-05,44.849998,45.340000,44.250000,45.259998,43.939571,2870400
2018-07-06,45.299999,46.619999,45.070000,46.369999,45.017189,4119900
2018-07-09,47.000000,47.689999,46.980000,47.680000,46.288971,3152200
2018-07-10,47.930000,48.240002,47.759998,48.139999,46.735542,2952400
2018-07-11,47.250000,47.730000,46.930000,47.169998,45.793850,3519500
2018-07-12,47.830002,48.419998,47.500000,48.360001,46.949131,3730300
2018-07-13,48.290001,48.669998,48.009998,48.450001,47.036503,2323400
2018-07-16,48.520000,48.580002,48.090000,48.349998,46.939423,1436200
2018-07-17,47.900002,49.160000,47.880001,48.930000,47.502499,3225300
2018-07-18,48.980000,49.290001,48.709999,49.220001,47.784035,2005400
